1234 1234 1
2693 994 2
1245 1245 1
2848 1005 2
1302 1302 1
1329 1329 1
49 0 1
3038 1234 4
4024 1234 4
3538 1792 4
3093 1245 4
4843 1245 4
4080 2091 4
4024 1302 4
4843 1329 4
3831 1234 4
3616 1234 -4
4002 1792 4
3616 1302 -4
4492 1245 4
4135 1245 -4
4796 2091 4
4135 1329 -4
3038 3038 6
3748 3748 2
4024 3038 8
3538 3538 2
3093 3093 6
4423 4423 2
4843 3093 8
4080 4080 2
4024 4024 6
4843 4843 6
1225 0 2
3822 1114 -4
3602 1382 4
3858 1382 8
3638 2483 -8
4024 3583 -4
4024 3831 8
3602 2698 4
4024 3616 -8
4472 1125 -4
4108 1454 4
4508 1454 8
4144 2519 -8
4843 4100 -4
4843 4492 8
4108 2855 4
4843 4135 -8
1227 0 2
2529 1114 2
3219 1114 4
3168 3168 2
3583 3583 4
4002 1492 4
3831 3831 6
1234 0 -1
3637 3537 4
4002 3168 -8
3616 3616 6
2540 1125 2
3232 1125 4
3204 3204 2
4100 4100 4
4796 1503 4
4492 4492 6
1245 0 -1
4143 4079 4
4796 3204 -8
4135 4135 6
2719 2719 2
2863 2863 2
1260 0 2
4002 2719 4
4796 2863 4
4002 4002 2
4796 4796 2
1269 0 2
1279 0 2
1302 0 -1
1329 0 -1
17 0 -2
3038 1235 4
3758 1921 4
4024 1235 4
3093 1246 4
4444 2268 4
4843 1246 4
4024 1303 4
4843 1330 4
3822 1379 -8
3602 2480 8
3858 2480 4
4024 3800 -8
3858 2756 4
3638 1115 -4
4024 3584 8
4024 3832 -4
4472 1449 -8
4108 2514 8
4508 2514 4
4843 4459 -8
4508 2934 4
4144 1126 -4
4843 4101 8
4843 4493 -4
3025 0 4
3113 1016 4
3233 1238 8
4024 1256 4
3858 1946 -8
3169 1560 4
3602 3587 4
4024 3218 32
3858 3835 4
3038 0 -2
3638 1815 -8
4024 1265 4
3149 1018 4
3233 1251 8
4843 1258 4
4508 2286 -8
3205 1573 4
4108 4106 4
4843 3231 32
4508 4498 4
3093 0 -2
4144 2105 -8
4843 1267 4
4024 1298 4
4843 1323 4
4024 4001 8
4843 4795 8
4024 1311 4
4843 1338 4
3518 0 4
4024 0 -2
