0 0 -1
1 0 1
2 0 1
2 1 -1
1 1 -1
3 1 1
4 1 1
3 2 -1
4 2 -1
5 2 1
6 2 1
5 3 -1
6 3 -1
7 3 1
8 3 1
7 4 -1
8 4 -1
9 4 1
10 4 1
9 5 -1
10 5 -1
11 5 1
12 5 1
12 6 -1
11 6 -1
13 6 1
14 6 1
13 7 -1
14 7 -1
15 7 1
16 7 1
16 8 -1
17 8 2
18 8 2
15 8 -1
19 8 2
20 8 2
19 9 -2
20 9 -2
21 9 2
17 9 -2
18 9 -2
22 9 2
23 9 2
24 9 2
21 10 -2
23 10 -2
25 10 2
24 10 -2
26 10 2
27 10 2
22 10 -2
28 10 2
28 11 -2
26 11 -2
25 11 -2
27 11 -2
29 11 2
30 11 2
31 11 2
32 11 2
30 12 -2
31 12 -2
32 12 -2
29 12 -2
33 12 2
34 12 2
35 12 2
36 12 2
34 13 -2
35 13 -2
33 13 -2
37 13 2
36 13 -2
38 13 2
39 13 2
40 13 2
38 14 -2
39 14 -2
40 14 -2
37 14 -2
41 14 2
42 14 2
43 14 2
44 14 2
41 15 -2
42 15 -2
43 15 -2
45 15 2
46 15 2
47 15 2
44 15 -2
48 15 2
46 16 -2
48 16 -2
49 16 2
50 16 2
45 16 -2
51 16 2
47 16 -2
52 16 2
49 17 -2
50 17 -2
51 17 -2
52 17 -2
53 17 2
54 17 2
55 17 2
56 17 2
53 18 -2
54 18 -2
55 18 -2
56 18 -2
57 18 2
58 18 2
59 18 2
60 18 2
59 19 -2
60 19 -2
57 19 -2
58 19 -2
61 19 2
62 19 2
63 19 2
64 19 2
62 20 -2
63 20 -2
64 20 -2
65 20 2
66 20 2
61 20 -2
67 20 2
68 20 2
65 21 -2
68 21 -2
67 21 -2
69 21 2
70 21 2
71 21 2
66 21 -2
72 21 2
69 22 -2
70 22 -2
71 22 -2
73 22 2
74 22 2
72 22 -2
75 22 2
76 22 2
75 23 -2
73 23 -2
74 23 -2
76 23 -2
77 23 2
78 23 2
79 23 2
80 23 2
77 24 -2
78 24 -2
80 24 -2
81 24 2
79 24 -2
82 24 2
83 24 2
84 24 2
82 25 -2
83 25 -2
84 25 -2
85 25 2
86 25 2
81 25 -2
87 25 2
88 25 2
87 26 -2
88 26 -2
85 26 -2
86 26 -2
89 26 2
90 26 2
91 26 2
92 26 2
91 27 -2
93 27 2
94 27 2
92 27 -2
95 27 2
89 27 -2
90 27 -2
96 27 2
96 28 -2
95 28 -2
93 28 -2
94 28 -2
97 28 2
98 28 2
99 28 2
100 28 2
98 29 -2
99 29 -2
100 29 -2
97 29 -2
101 29 2
102 29 2
103 29 2
104 29 2
102 30 -2
101 30 -2
105 30 2
103 30 -2
106 30 2
107 30 2
104 30 -2
108 30 2
106 31 -2
105 31 -2
108 31 -2
109 31 2
110 31 2
111 31 2
107 31 -2
112 31 2
111 32 -1
113 32 1
114 32 1
110 33 -1
115 33 1
116 33 1
15 34 1
114 34 -2
109 34 -2
112 34 -2
113 34 -2
116 34 -2
115 34 -2
117 34 1
96 34 1
117 35 -1
96 35 -1
118 35 1
101 35 1
101 36 -1
118 36 -1
119 36 1
120 36 1
119 37 -1
120 37 -1
121 37 1
122 37 1
121 38 -1
122 38 -1
123 38 2
124 38 2
125 38 2
126 38 2
15 39 -1
53 39 1
127 39 1
127 40 -1
53 40 -1
61 40 1
128 40 1
61 41 -1
128 41 -1
85 41 1
129 41 1
129 42 -1
93 42 1
85 42 -1
130 42 1
130 43 -1
93 43 -1
102 43 1
131 43 1
131 44 -1
109 44 1
102 44 -1
132 44 1
132 45 -1
109 45 -1
133 45 1
134 45 1
133 46 -1
135 46 1
134 46 -1
121 46 1
135 47 -1
121 47 -1
136 47 2
137 47 2
138 47 2
139 47 2
136 48 -2
137 48 -2
138 48 -2
139 48 -2
140 48 2
141 48 2
142 48 2
143 48 2
140 49 -2
141 49 -2
142 49 -2
143 49 -2
144 49 2
145 49 2
146 49 2
147 49 2
145 50 -2
146 50 -2
147 50 -2
144 50 -2
148 50 2
149 50 2
150 50 2
151 50 2
148 51 -2
149 51 -2
150 51 -2
151 51 -2
152 51 2
153 51 2
154 51 2
155 51 2
152 52 -2
153 52 -2
154 52 -2
155 52 -2
156 52 2
157 52 2
158 52 2
159 52 2
156 53 -2
157 53 -2
158 53 -2
159 53 -2
160 53 2
161 53 2
162 53 2
163 53 2
160 54 -2
161 54 -2
162 54 -2
163 54 -2
164 54 2
165 54 2
166 54 2
167 54 2
164 55 -2
165 55 -2
166 55 -2
167 55 -2
168 55 2
169 55 2
170 55 2
171 55 2
169 56 -2
170 56 -2
171 56 -2
172 56 2
168 56 -2
173 56 2
174 56 2
175 56 2
173 57 -2
174 57 -2
175 57 -2
176 57 2
172 57 -2
177 57 2
178 57 2
179 57 2
177 58 -2
178 58 -2
179 58 -2
176 58 -2
180 58 2
181 58 2
182 58 2
183 58 2
183 59 -2
180 59 -2
181 59 -2
182 59 -2
184 59 2
185 59 2
186 59 2
187 59 2
