0, 1, 2, 3, 4, 5, 6, 7, 8, 9, feasibility
-0.044136, 0.30542, 0.129194, 0.129219, 0.146098, 0.401498, -0.448156, -0.448131, -0.270809, -0.392647, no
4.90067e-08, 0.213663, 0.287707, -0.144778, 0.10542, 0.434908, -0.289644, -0.432572, -0.214416, -0.362934, no
-0.282772, 0.392273, 0.45257, -0.237841, 0.315448, 0.315835, -0.124781, -0.434549, -0.219399, -0.357952, no
-0.314254, 0.473991, 0.450879, -0.291148, 0.379683, 0.296936, -0.199048, -0.477574, -0.395205, -0.36429, no
-0.354388, 0.496553, 0.56683, -0.265657, 0.446386, 0.26709, -0.0105204, -0.493626, -0.165095, -0.467287, no
-0.331376, 0.481952, 0.465482, -0.314893, 0.378092, 0.259782, -0.189965, -0.447895, -0.395209, -0.364283, no
-0.288675, 0.57735, 0.57735, -0.288675, 0.5, 3.8025e-08, -4.12265e-08, -0.5, -3.4781e-08, -0.57735, yes
-0.279842, 0.511046, 0.492598, -0.261432, 0.42597, 0.179, -0.130816, -0.474209, -0.248817, -0.520983, no
0.129204, 0.129204, -0.28393, 0.399654, 0.448146, 0.448147, -0.395363, 0.285563, 0.181095, -0.0348726, no
0.46188, 2.04199e-09, -0.196813, 0.452555, -0.34641, 0.57735, -0.490624, 0.145779, 0.388122, -0.421769, no
0.315264, 0.0772425, -0.212992, 0.425837, -0.454537, 0.500108, -0.470854, 0.151513, 0.460606, -0.348102, no
0.174215, 0.153565, -0.14357, 0.408055, -0.490243, 0.423785, -0.505565, 0.305313, 0.540123, -0.203961, no
0.240347, 0.147117, -0.212306, 0.525747, -0.457177, 0.430234, -0.471197, 0.103206, 0.477877, -0.323986, no
0.407691, 6.54851e-09, -0.328582, 0.492422, -0.339319, 0.57735, -0.379941, 0.0948695, 0.339057, -0.461108, no
0.316097, 0.0396195, -0.317448, 0.489819, -0.453703, 0.537731, -0.389854, 0.0875309, 0.385134, -0.430122, no
0.169891, 0.119071, -0.306197, 0.491562, -0.52072, 0.45828, -0.40673, 0.0857882, 0.465288, -0.34182, no
0.1292, 0.129199, -0.305212, 0.338181, 0.448151, 0.448152, -0.473616, -0.353112, -0.00168516, -0.0483191, no
0.46188, -2.04713e-09, -0.324512, 0.45654, -0.34641, 0.57735, -0.439809, -0.291316, 0.147113, -0.438153, no
0.354104, 0.0676259, -0.301614, 0.508955, -0.415697, 0.509724, -0.476812, -0.136791, 0.325665, -0.476734, no
0.260919, 0.142071, -0.297602, 0.521132, -0.446891, 0.43528, -0.478149, -0.112436, 0.397659, -0.41857, no
0.225389, 0.159362, -0.309764, 0.236696, -0.405987, 0.466158, -0.422468, -0.419553, 0.218973, -0.294798, no
0.129209, 0.12921, -0.422994, 0.334599, 0.448141, 0.44814, -0.346512, -0.364552, 0.0181678, -0.0250783, no
0.268021, 5.9652e-08, -0.375409, 0.00626055, -0.30933, 0.57735, -0.302912, -0.57109, -0.00501412, -8.3804e-10, no
0.317296, 0.11018, -0.46188, 0.393593, -0.437756, 0.500102, -0.34641, -0.367514, 0.206734, -0.47257, no
0.46188, -4.0624e-10, -0.367866, 0.456974, -0.34641, 0.57735, -0.433792, -0.287825, 0.175467, -0.484601, no
0.249279, 0.222058, -0.341658, 0.46188, -0.520522, 0.532939, -0.428143, -0.34641, 0.317614, -0.482135, no
0.394603, 0.0070125, -0.368599, 0.480006, -0.392502, 0.573844, -0.414522, -0.292031, 0.173308, -0.550725, no
0.389922, 7.50234e-08, -0.391963, 0.493916, -0.398119, 0.57735, -0.41153, -0.298963, 0.151634, -0.557082, no
0.363211, 0.0225848, -0.388524, 0.480901, -0.430984, 0.566058, -0.381277, -0.289347, 0.179611, -0.548701, no
0.306045, 0.119188, -0.46188, 0.306344, -0.451044, 0.491643, -0.34641, -0.489374, 0.169764, -0.476541, no
0.267803, 0.160497, -0.339076, 0.38039, -0.464321, 0.416853, -0.430725, -0.38941, 0.411255, -0.33219, no
0.46188, 8.67559e-10, -0.335335, 0.447814, -0.34641, 0.57735, -0.456362, -0.338666, 0.273113, -0.507161, no
0.248817, 0.248817, -0.368356, 0.371377, -0.520983, 0.520983, -0.428656, -0.426069, 0.323458, -0.475775, no
0.287483, 0.126149, -0.374861, 0.37666, -0.482318, 0.5353, -0.416192, -0.39314, 0.286385, -0.501315, no
0.299782, 0.11748, -0.373871, 0.399644, -0.470018, 0.53819, -0.421847, -0.370157, 0.282967, -0.503252, no
0.248817, 0.34641, -0.395435, 0.400981, -0.520983, 0.46188, -0.411579, -0.406156, 0.386914, -0.420665, no
0.46188, -6.02047e-10, -0.38475, 0.424912, -0.34641, 0.57735, -0.42006, -0.378174, 0.151825, -0.548727, no
0.248817, 0.248817, -0.392597, 0.34788, -0.520983, 0.520983, -0.406817, -0.450877, 0.247146, -0.516771, no
0.285117, 0.13784, -0.400697, 0.308088, -0.499835, 0.557704, -0.379957, -0.471632, 0.185756, -0.539291, no
0.412615, -7.25703e-09, -0.396098, 0.405681, -0.403834, 0.57735, -0.402593, -0.391983, 0.107087, -0.555169, no
0.404013, 2.39886e-09, -0.403191, 0.430301, -0.404278, 0.57735, -0.4051, -0.379834, 0.112592, -0.566265, no
0.375433, 0.0610672, -0.403304, 0.398814, -0.438615, 0.574112, -0.411251, -0.416642, 0.144626, -0.552945, no
0.379498, 0.0325696, -0.411499, 0.381518, -0.434144, 0.576431, -0.402979, -0.432466, 0.114987, -0.564783, no
0.393694, 0.0157816, -0.412996, 0.379067, -0.420539, 0.576945, -0.402433, -0.434618, 0.0950459, -0.557721, no
0.409341, -4.08314e-09, -0.404251, 0.41688, -0.405274, 0.57735, -0.412206, -0.397392, 0.104344, -0.567843, no
0.399917, 0.00945928, -0.409176, 0.400233, -0.416174, 0.576956, -0.406793, -0.415165, 0.103228, -0.567638, yes
0.409654, -2.02205e-10, -0.404252, 0.416078, -0.406103, 0.57735, -0.412206, -0.398231, 0.10365, -0.56797, no
0.406655, 0.00032941, -0.407947, 0.412206, -0.408966, 0.577337, -0.407874, -0.404251, 0.099803, -0.568659, no
0.395893, 0.01377, -0.409791, 0.397959, -0.419838, 0.576777, -0.40603, -0.417862, 0.105617, -0.567544, yes
0.385988, 0.030625, -0.40465, 0.396342, -0.429356, 0.576074, -0.409938, -0.41881, 0.131794, -0.562107, no
0.396111, 0.0139878, -0.409151, 0.397745, -0.419649, 0.576767, -0.406814, -0.417471, 0.107537, -0.567247, no
0.397531, 0.0123349, -0.410034, 0.396328, -0.418629, 0.576924, -0.406387, -0.419441, 0.10344, -0.567327, yes
0.410125, -1.25348e-08, -0.408122, 0.401982, -0.401598, 0.57735, -0.406617, -0.41442, 0.0820599, -0.571489, no
0.388493, 0.0222941, -0.410894, 0.388956, -0.426386, 0.576431, -0.405025, -0.425861, 0.109546, -0.566297, yes
0.407563, 1.85133e-07, -0.384452, 0.426335, -0.400728, 0.57735, -0.42646, -0.354424, 0.136951, -0.560872, no
0.368234, 0.0251416, -0.404601, 0.4266, -0.426679, 0.57316, -0.40369, -0.384255, 0.135441, -0.561239, no
0.355748, 0.0610672, -0.408009, 0.375433, -0.452482, 0.574112, -0.400281, -0.438615, 0.137683, -0.560693, no
0.382283, 0.0305099, -0.408964, 0.388611, -0.431632, 0.576544, -0.406762, -0.424119, 0.118639, -0.565029, no
0.377887, 0.0342948, -0.413069, 0.378805, -0.435652, 0.576248, -0.403307, -0.434907, 0.115142, -0.564934, no
0.381166, 0.03051, -0.411951, 0.386805, -0.43251, 0.576544, -0.40387, -0.428417, 0.114386, -0.565906, no
0.376526, 0.0351277, -0.41229, 0.381188, -0.436156, 0.575966, -0.403531, -0.433302, 0.117672, -0.565231, no
0.380503, 0.0314571, -0.412996, 0.379067, -0.433605, 0.576334, -0.402433, -0.434618, 0.111963, -0.564119, no
0.383244, 0.0272188, -0.410995, 0.389831, -0.430877, 0.576216, -0.403868, -0.424937, 0.113311, -0.566122, no
0.3911, 0.0220153, -0.404252, 0.403719, -0.424705, 0.576433, -0.412206, -0.409644, 0.120742, -0.564584, no
0.380444, 0.0314287, -0.412074, 0.382169, -0.433777, 0.576041, -0.403747, -0.432272, 0.114384, -0.565722, yes
0.344182, 0.0668656, -0.412526, 0.371966, -0.459189, 0.572662, -0.395764, -0.436324, 0.146003, -0.558584, no
0.362274, 0.0488327, -0.410874, 0.379833, -0.447558, 0.573281, -0.397416, -0.433775, 0.128491, -0.562871, no
0.370449, 0.0255691, -0.387567, 0.414552, -0.42478, 0.573089, -0.4243, -0.368563, 0.160013, -0.554733, no
0.412615, 0.00154327, -0.392971, 0.387547, -0.403834, 0.577093, -0.41532, -0.410124, 0.123054, -0.56403, no
0.373378, 0.039472, -0.402444, 0.362885, -0.434913, 0.570772, -0.409846, -0.431263, 0.142682, -0.555443, no
0.412615, -3.92495e-09, -0.405982, 0.390996, -0.403834, 0.57735, -0.40863, -0.419305, 0.0914092, -0.565688, no
0.389335, 0.0224364, -0.411417, 0.384502, -0.426323, 0.576914, -0.404983, -0.430688, 0.10647, -0.565679, no
0.381742, 0.0304126, -0.412125, 0.381278, -0.432721, 0.576172, -0.403908, -0.433308, 0.112929, -0.565818, yes
0.383318, 0.0284766, -0.411881, 0.382671, -0.431066, 0.576647, -0.403191, -0.432315, 0.110504, -0.56615, no
0.407551, 1.33037e-07, -0.40792, 0.399942, -0.403286, 0.57735, -0.40037, -0.416389, 0.08206, -0.571489, no
0.359469, 0.053863, -0.408055, 0.374959, -0.449558, 0.568373, -0.400236, -0.437387, 0.143698, -0.559182, no
0.352499, 0.0646382, -0.413504, 0.356271, -0.45725, 0.57322, -0.397435, -0.453477, 0.131544, -0.561418, no
0.360696, 0.0537689, -0.414882, 0.359837, -0.44999, 0.574304, -0.400458, -0.451498, 0.123975, -0.562747, no
0.371982, 0.041098, -0.412985, 0.373135, -0.440671, 0.575524, -0.402935, -0.439739, 0.119302, -0.564569, yes
0.380216, 0.0319191, -0.412197, 0.379904, -0.434119, 0.57602, -0.403629, -0.434213, 0.113814, -0.565299, yes
0.381443, 0.030012, -0.411487, 0.382441, -0.432292, 0.576566, -0.400838, -0.432356, 0.110622, -0.56613, no
0.3911, 0.0106591, -0.416875, 0.38751, -0.424705, 0.577252, -0.391415, -0.427526, 0.08206, -0.571489, no
0.341062, 0.0712059, -0.412463, 0.359626, -0.461194, 0.571577, -0.399208, -0.449435, 0.142501, -0.559488, no
0.359854, 0.0543629, -0.414882, 0.359841, -0.450801, 0.573973, -0.400458, -0.451495, 0.124876, -0.561989, no
0.364936, 0.0542594, -0.404252, 0.389977, -0.447387, 0.574114, -0.412206, -0.425016, 0.143195, -0.559311, no
0.359726, 0.0544418, -0.41457, 0.361967, -0.451138, 0.574095, -0.401251, -0.449345, 0.126559, -0.563163, yes
0.349285, 0.0654931, -0.415442, 0.355565, -0.459429, 0.572911, -0.399615, -0.454134, 0.132514, -0.561937, no
0.369147, 0.0411868, -0.414604, 0.361855, -0.443919, 0.575879, -0.401424, -0.449604, 0.114349, -0.557648, no
0.352499, 0.0646382, -0.409509, 0.357632, -0.457251, 0.573219, -0.400239, -0.450888, 0.140969, -0.559689, no
0.334697, 0.0816025, -0.417247, 0.336959, -0.470205, 0.570174, -0.39798, -0.467094, 0.144099, -0.559078, no
0.33583, 0.0812216, -0.415593, 0.338849, -0.469344, 0.570255, -0.399471, -0.466169, 0.144285, -0.559031, no
0.334824, 0.0823321, -0.415903, 0.336273, -0.470109, 0.570018, -0.399311, -0.468104, 0.14412, -0.558672, no
0.330728, 0.0861662, -0.417649, 0.333862, -0.473039, 0.569508, -0.397559, -0.469761, 0.14495, -0.558612, no
0.332005, 0.0847332, -0.416867, 0.335303, -0.472017, 0.570026, -0.398252, -0.469744, 0.144195, -0.559054, no
0.317807, 0.111013, -0.407063, 0.333587, -0.482008, 0.563872, -0.406476, -0.469894, 0.189835, -0.545249, no
0.317807, 0.101697, -0.418191, 0.319558, -0.482008, 0.56811, -0.396227, -0.480837, 0.150293, -0.557322, no
0.325247, 0.0929005, -0.418074, 0.325057, -0.476887, 0.569455, -0.397113, -0.477145, 0.145225, -0.558138, no
0.328878, 0.0885494, -0.417691, 0.330359, -0.474218, 0.569809, -0.398369, -0.473175, 0.144643, -0.558848, yes
0.317808, 0.10187, -0.415928, 0.321568, -0.482008, 0.565831, -0.397611, -0.479125, 0.157798, -0.55436, no
0.325217, 0.0929263, -0.418176, 0.324302, -0.476819, 0.569144, -0.397802, -0.477404, 0.145786, -0.558165, yes
0.284188, 0.143286, -0.411908, 0.29995, -0.502564, 0.556956, -0.401631, -0.491824, 0.196869, -0.542002, no
0.284188, 0.145047, -0.410187, 0.302528, -0.502564, 0.557963, -0.403352, -0.490039, 0.20156, -0.541024, no
0.284189, 0.136748, -0.419759, 0.286636, -0.502564, 0.559876, -0.395348, -0.501042, 0.172624, -0.550176, no
0.284188, 0.137327, -0.419213, 0.28831, -0.502564, 0.559741, -0.39592, -0.499883, 0.174583, -0.550322, no
0.290355, 0.1301, -0.420518, 0.289908, -0.498819, 0.562356, -0.395148, -0.499132, 0.165373, -0.552631, yes
0.315082, 0.104024, -0.417968, 0.320162, -0.482364, 0.567512, -0.397199, -0.479396, 0.153008, -0.556706, no
0.31077, 0.108429, -0.418938, 0.312468, -0.485924, 0.566835, -0.397126, -0.484855, 0.154702, -0.556225, yes
0.323838, 0.0942297, -0.418074, 0.325059, -0.477793, 0.569142, -0.397113, -0.477144, 0.14674, -0.55812, no
0.327909, 0.0893335, -0.417816, 0.331615, -0.475133, 0.569678, -0.397344, -0.472548, 0.144974, -0.558852, no
0.323845, 0.0937586, -0.418164, 0.325676, -0.477692, 0.568941, -0.397888, -0.476471, 0.147139, -0.558225, yes
0.302246, 0.117465, -0.416654, 0.307384, -0.491291, 0.56499, -0.396885, -0.487397, 0.165606, -0.552596, no
0.316859, 0.101421, -0.418595, 0.317098, -0.482091, 0.567739, -0.396982, -0.48194, 0.15072, -0.556667, yes
0.293116, 0.125453, -0.417761, 0.29503, -0.497409, 0.560313, -0.393835, -0.492921, 0.166413, -0.549841, no
0.355418, 0.0602107, -0.409575, 0.366311, -0.452741, 0.572333, -0.399887, -0.444963, 0.141737, -0.559682, no
0.341254, 0.0723569, -0.413993, 0.350738, -0.463229, 0.571321, -0.399546, -0.456664, 0.144242, -0.559042, no
0.352499, 0.0646382, -0.415109, 0.349559, -0.45725, 0.573219, -0.399515, -0.457905, 0.129865, -0.560683, no
0.32542, 0.0923868, -0.418074, 0.325058, -0.475868, 0.56971, -0.397113, -0.477145, 0.144174, -0.558203, no
0.324647, 0.0932354, -0.418182, 0.323975, -0.476355, 0.569763, -0.397001, -0.477858, 0.144353, -0.558103, no
0.343127, 0.0733012, -0.41629, 0.344329, -0.463798, 0.572313, -0.399713, -0.462884, 0.135912, -0.560959, yes
0.336719, 0.0805712, -0.417373, 0.3359, -0.468668, 0.571541, -0.398803, -0.469528, 0.13851, -0.559854, yes
0.359982, 0.0655161, -0.422554, 0.322226, -0.450989, 0.573621, -0.392813, -0.479066, 0.0766394, -0.572241, no
0.342182, 0.0800979, -0.404251, 0.367631, -0.464988, 0.5716, -0.412206, -0.445175, 0.146231, -0.558405, no
0.323293, 0.0971143, -0.416095, 0.330489, -0.478148, 0.569124, -0.399726, -0.473403, 0.150894, -0.557283, no
0.335066, 0.0817329, -0.417271, 0.337153, -0.469863, 0.570945, -0.39855, -0.468338, 0.140432, -0.559965, yes
0.327783, 0.0892623, -0.417807, 0.331785, -0.475212, 0.569233, -0.397353, -0.472418, 0.145094, -0.558821, no
0.332163, 0.0844968, -0.417427, 0.333553, -0.471455, 0.570132, -0.39866, -0.470928, 0.142254, -0.559081, yes
0.334584, 0.0840502, -0.416827, 0.328891, -0.46923, 0.570405, -0.39829, -0.474515, 0.136224, -0.561049, no
0.32576, 0.0924296, -0.417876, 0.325483, -0.475994, 0.569586, -0.397478, -0.47666, 0.144508, -0.558704, no
0.302441, 0.115046, -0.421338, 0.300566, -0.491795, 0.565737, -0.39114, -0.491644, 0.150601, -0.555836, no
0.361356, 0.053324, -0.414779, 0.360335, -0.450163, 0.574503, -0.401472, -0.450699, 0.124608, -0.563181, yes
0.364811, 0.0481498, -0.413587, 0.364936, -0.44536, 0.575339, -0.396865, -0.447387, 0.117824, -0.56493, no
0.35554, 0.0607414, -0.415463, 0.349643, -0.45486, 0.573445, -0.400817, -0.459438, 0.126179, -0.561737, no
0.367904, 0.0437264, -0.413057, 0.365744, -0.44293, 0.575657, -0.401275, -0.446274, 0.119638, -0.563045, no
0.391099, 0.0175482, -0.415858, 0.373115, -0.424705, 0.577084, -0.392432, -0.440589, 0.0820599, -0.571489, no
0.342658, 0.0727537, -0.416996, 0.341406, -0.46451, 0.571288, -0.398243, -0.464538, 0.135235, -0.560782, no
0.358121, 0.0564298, -0.414875, 0.358974, -0.452406, 0.573659, -0.401174, -0.451679, 0.127338, -0.562755, yes
0.364936, 0.0482875, -0.414659, 0.364936, -0.447387, 0.575327, -0.397489, -0.447387, 0.118595, -0.564801, no
0.34197, 0.0733422, -0.417043, 0.339669, -0.464847, 0.571239, -0.398928, -0.466408, 0.134785, -0.560016, no
0.342139, 0.0739804, -0.41506, 0.344266, -0.465053, 0.571185, -0.39724, -0.462186, 0.137245, -0.56008, no
0.369147, 0.0276259, -0.424955, 0.362147, -0.443919, 0.576689, -0.383336, -0.448765, 0.0766395, -0.572241, no
0.35687, 0.0420756, -0.399636, 0.379896, -0.426734, 0.573424, -0.416683, -0.416683, 0.142085, -0.548019, no
0.305733, 0.105818, -0.423112, 0.283905, -0.478973, 0.563217, -0.38583, -0.49192, 0.14381, -0.536737, no
0.248817, 0.34641, -0.409415, 0.387871, -0.520983, 0.46188, -0.397741, -0.419418, 0.233248, -0.522161, no
0.257348, 0.158595, -0.313922, 0.187234, -0.480004, 0.418756, -0.395143, -0.514939, 0.413887, -0.326926, no
0.241587, 0.172968, -0.46188, 0.181538, -0.519827, 0.423979, -0.34641, -0.541691, 0.278363, -0.502728, no
0.290051, 0.111504, -0.373467, 0.251151, -0.461645, 0.465847, -0.396333, -0.493633, 0.287768, -0.482032, no
0.222058, 0.248817, -0.39629, 0.223543, -0.532939, 0.520983, -0.345423, -0.524063, 0.216171, -0.527149, no
0.285117, 0.13784, -0.403208, 0.268856, -0.500234, 0.558153, -0.375836, -0.497668, 0.169026, -0.529924, no
0.279664, 0.140254, -0.387314, 0.290038, -0.48347, 0.557314, -0.370813, -0.499211, 0.20894, -0.536431, no
0.281272, 0.139239, -0.394169, 0.290038, -0.487238, 0.557459, -0.376419, -0.499211, 0.20156, -0.541024, no
0.287661, 0.132264, -0.414972, 0.289626, -0.496419, 0.559715, -0.390592, -0.499337, 0.174188, -0.549637, no
0.287274, 0.132694, -0.415058, 0.290036, -0.497231, 0.560229, -0.391037, -0.499211, 0.174583, -0.550322, no
0.289035, 0.131401, -0.420369, 0.288306, -0.499428, 0.561647, -0.395294, -0.499744, 0.166674, -0.552241, yes
0.299239, 0.114886, -0.423899, 0.290038, -0.493079, 0.565804, -0.391972, -0.499211, 0.153706, -0.556006, no
0.30816, 0.0741881, -0.413934, 0.290038, -0.455833, 0.572564, -0.371735, -0.499211, 0.136913, -0.560882, no
0.285677, 0.135251, -0.418927, 0.285802, -0.501719, 0.561184, -0.392374, -0.501295, 0.169179, -0.551584, no
0.283908, 0.138646, -0.423, 0.266648, -0.502722, 0.557544, -0.392943, -0.512086, 0.165413, -0.547698, no
0.288671, 0.131889, -0.419452, 0.278281, -0.498477, 0.559651, -0.394664, -0.505068, 0.164248, -0.548198, no
0.292286, 0.118977, -0.408257, 0.288608, -0.471618, 0.557521, -0.375043, -0.485126, 0.144996, -0.553184, no
0.222058, 0.34641, -0.419731, 0.206991, -0.532939, 0.46188, -0.334467, -0.533236, 0.215325, -0.53008, no
0.111928, 0.294449, -0.46188, 0.184234, -0.541091, 0.466134, -0.34641, -0.493689, 0.278116, -0.448, no
0.179852, 0.252785, -0.358988, 0.469508, -0.487424, 0.486849, -0.410812, -0.323526, 0.35988, -0.451464, no
0.126525, 0.286339, -0.387419, 0.287318, -0.535175, 0.483462, -0.382381, -0.482482, 0.29955, -0.493562, no
2.34362e-10, 0.46188, -0.351396, 0.266199, -0.57735, 0.34641, -0.424745, -0.508844, 0.410132, -0.397576, no
0.0731809, 0.332849, -0.341154, 0.106727, -0.54076, 0.366752, -0.428646, -0.523987, 0.422742, -0.309216, no
0.13784, 0.285117, -0.403426, 0.16432, -0.557852, 0.499966, -0.376721, -0.547742, 0.256732, -0.508704, no
0.128539, 0.290355, -0.417674, 0.144567, -0.559695, 0.499026, -0.391806, -0.557466, 0.26087, -0.514206, no
0.127043, 0.287609, -0.420108, 0.189835, -0.559201, 0.500614, -0.392258, -0.545249, 0.26901, -0.510849, no
0.130386, 0.288605, -0.418469, 0.143895, -0.559965, 0.499695, -0.393748, -0.558282, 0.259928, -0.51553, no
0.157626, 0.273231, -0.403834, 0.214474, -0.551079, 0.50811, -0.412615, -0.518226, 0.272528, -0.508981, no
0.118984, 0.286585, -0.424083, 0.16962, -0.55752, 0.496663, -0.387391, -0.545449, 0.262379, -0.514287, no
0.054095, 0.357781, -0.390083, 0.142047, -0.568334, 0.436688, -0.379717, -0.554439, 0.324887, -0.477265, no
0.13784, 0.285117, -0.403481, 0.0865544, -0.558364, 0.500424, -0.385885, -0.566421, 0.235047, -0.481879, no
0.00856703, 0.402917, -0.396316, 0.0132683, -0.575922, 0.41327, -0.411975, -0.575139, 0.343914, -0.453329, no
0.115885, 0.301025, -0.409968, 0.13678, -0.560407, 0.492137, -0.398323, -0.555183, 0.28536, -0.5019, no
0.0646382, 0.352499, -0.414203, 0.0684821, -0.57322, 0.45725, -0.399015, -0.57281, 0.296724, -0.494694, no
0.083605, 0.329877, -0.41821, 0.0932275, -0.569745, 0.471106, -0.396971, -0.568435, 0.28867, -0.500003, no
0.0880519, 0.333119, -0.404252, 0.0685064, -0.570347, 0.471491, -0.412206, -0.573271, 0.300197, -0.491935, no
0.0864446, 0.32955, -0.417461, 0.0971144, -0.569684, 0.473745, -0.39836, -0.569124, 0.287609, -0.500614, no
0.0799785, 0.336621, -0.416799, 0.0823021, -0.570977, 0.468769, -0.399022, -0.57085, 0.288638, -0.500021, no
0.0885561, 0.328891, -0.415501, 0.0939762, -0.568684, 0.474515, -0.399559, -0.567522, 0.287686, -0.50057, no
0.0737898, 0.342659, -0.416524, 0.0732491, -0.572228, 0.464282, -0.399578, -0.572323, 0.290644, -0.498059, yes
0.0777058, 0.338306, -0.416758, 0.0804752, -0.571657, 0.466465, -0.39912, -0.571007, 0.290355, -0.499026, no
0.0526988, 0.360027, -0.410586, 0.0714838, -0.572959, 0.449119, -0.397704, -0.571507, 0.304706, -0.490395, no
0.0725792, 0.3415, -0.417191, 0.0793727, -0.572166, 0.463059, -0.398038, -0.571489, 0.292597, -0.497715, no
0.0740851, 0.342439, -0.416343, 0.0743289, -0.572059, 0.464832, -0.399269, -0.572104, 0.290361, -0.498041, no
0.0711749, 0.344801, -0.416281, 0.0731838, -0.572605, 0.462526, -0.399353, -0.572336, 0.292708, -0.497485, yes
0.0646382, 0.352499, -0.413543, 0.0617809, -0.573219, 0.457251, -0.399074, -0.573234, 0.295724, -0.492812, no
0.0756097, 0.341189, -0.415025, 0.073645, -0.57146, 0.46575, -0.399866, -0.57209, 0.290111, -0.498305, no
0.0730947, 0.343357, -0.416143, 0.0712468, -0.57243, 0.463624, -0.39978, -0.5726, 0.291021, -0.497465, yes
0.0744463, 0.341782, -0.415681, 0.0743404, -0.571825, 0.463332, -0.397631, -0.57194, 0.290355, -0.499026, no
0.0162047, 0.3911, -0.4022, 0.0307718, -0.576, 0.424705, -0.411339, -0.574786, 0.34641, -0.46188, no
0.0521226, 0.35947, -0.415689, 0.0613462, -0.573842, 0.449561, -0.399613, -0.573571, 0.304199, -0.49071, no
0.0305102, 0.381476, -0.410981, 0.0334353, -0.576544, 0.432266, -0.403883, -0.576178, 0.318393, -0.481621, no
0.0412279, 0.37171, -0.413118, 0.0410456, -0.575426, 0.440787, -0.402874, -0.575227, 0.30994, -0.486544, yes
0.0305656, 0.381393, -0.410674, 0.0329396, -0.576537, 0.432332, -0.404176, -0.575978, 0.318727, -0.481401, no
0.03687, 0.375964, -0.412328, 0.035301, -0.575758, 0.437455, -0.403571, -0.575879, 0.312342, -0.484934, yes
0.0398911, 0.37156, -0.414047, 0.0454188, -0.575688, 0.440058, -0.401332, -0.575517, 0.310928, -0.486474, no
0.0348717, 0.377142, -0.404251, 0.0305099, -0.576224, 0.436852, -0.412206, -0.576544, 0.319998, -0.480123, no
0.0347752, 0.377072, -0.412867, 0.0373915, -0.575901, 0.436307, -0.402954, -0.575922, 0.31341, -0.48477, yes
0.0287842, 0.382388, -0.40986, 0.032397, -0.576151, 0.43155, -0.403679, -0.576, 0.319917, -0.48061, no
0.0319192, 0.380215, -0.412085, 0.0318817, -0.57602, 0.434119, -0.403687, -0.57615, 0.314832, -0.483394, yes
0.0621088, 0.353651, -0.415705, 0.0652378, -0.572175, 0.45636, -0.397834, -0.573653, 0.293339, -0.497278, no
0.035878, 0.369147, -0.402058, 0.0538895, -0.574788, 0.443919, -0.411481, -0.573501, 0.34641, -0.46188, no
0.0740849, 0.342439, -0.416315, 0.0735964, -0.572058, 0.464832, -0.399076, -0.572341, 0.290406, -0.498695, no
0.0698937, 0.345917, -0.41635, 0.0716607, -0.572658, 0.46154, -0.398919, -0.572886, 0.292976, -0.497187, no
0.047807, 0.364936, -0.412206, 0.0535512, -0.573936, 0.447387, -0.40271, -0.57419, 0.310943, -0.486262, no
0.0461176, 0.364936, -0.41059, 0.0559754, -0.574056, 0.447387, -0.404256, -0.57393, 0.317807, -0.482008, no
0.0559604, 0.358871, -0.414501, 0.0552196, -0.574298, 0.451754, -0.401436, -0.574011, 0.301455, -0.491789, yes
0.0475371, 0.364936, -0.414812, 0.0411868, -0.57539, 0.447387, -0.401299, -0.575879, 0.30403, -0.488999, no
0.0714109, 0.344437, -0.415617, 0.0735246, -0.572206, 0.46203, -0.396627, -0.57209, 0.290355, -0.499026, no
-5.56203e-09, 0.412615, -0.40499, 0.0112874, -0.57735, 0.403834, -0.407038, -0.576657, 0.337384, -0.467156, no
0.0372368, 0.376048, -0.409373, 0.0644024, -0.571144, 0.437939, -0.398917, -0.573278, 0.314781, -0.48399, no
0.0610672, 0.375433, -0.403766, 0.0499917, -0.574112, 0.438615, -0.411753, -0.574791, 0.321563, -0.473603, no
0.0325693, 0.379498, -0.410718, 0.0258712, -0.576431, 0.434144, -0.404315, -0.575782, 0.31279, -0.479636, no
4.73292e-08, 0.409582, -0.400478, 3.70859e-08, -0.57735, 0.401051, -0.413061, -0.57735, 0.344808, -0.452255, no
-1.48262e-08, 0.409526, -0.402899, 0.00319768, -0.57735, 0.401113, -0.41064, -0.577084, 0.34641, -0.46188, no
0.0321568, 0.379102, -0.413092, 0.0376571, -0.576011, 0.434579, -0.402333, -0.576118, 0.314547, -0.484142, no
0.0308764, 0.380437, -0.411908, 0.0357347, -0.576064, 0.433111, -0.402996, -0.57589, 0.316367, -0.482955, no
0.0322174, 0.379064, -0.412988, 0.0377873, -0.576008, 0.434621, -0.402442, -0.576112, 0.314746, -0.484012, no
0.0070367, 0.40311, -0.404251, 1.27074e-09, -0.577268, 0.412979, -0.412206, -0.57735, 0.332863, -0.471374, no
0.00945917, 0.399917, -0.409281, 0.00997519, -0.576956, 0.416174, -0.406696, -0.576943, 0.327972, -0.474835, yes
0.00814001, 0.402478, -0.404251, 9.44105e-09, -0.577244, 0.413741, -0.412206, -0.57735, 0.331999, -0.471983, no
