1460 1413 10 8
0 1 1.00
0 2 1.00
0 0 -1.00
1 3 1.00
1 4 1.00
1 0 -1.00
2 5 1.00
2 6 1.00
2 0 -1.00
3 7 1.00
3 8 1.00
3 0 -1.00
4 9 1.00
4 10 1.00
5 11 1.00
5 12 1.00
6 13 1.00
6 14 1.00
6 15 1.00
6 16 1.00
6 0 -0.50
7 17 1.00
7 18 1.00
7 19 1.00
7 20 1.00
7 0 -0.50
8 21 1.00
8 22 1.00
8 23 1.00
8 24 1.00
8 0 -0.50
9 25 1.00
9 26 1.00
9 27 1.00
9 28 1.00
9 0 -0.50
10 1 1.00
10 2 1.00
10 0 -1.00
11 3 1.00
11 4 1.00
11 0 -1.00
12 5 1.00
12 6 1.00
12 0 -1.00
13 7 1.00
13 8 1.00
13 0 -1.00
14 29 1.00
14 30 1.00
15 31 1.00
15 32 1.00
16 13 1.00
16 14 1.00
16 15 1.00
16 16 1.00
16 0 -0.50
17 17 1.00
17 18 1.00
17 19 1.00
17 20 1.00
17 0 -0.50
18 21 1.00
18 22 1.00
18 23 1.00
18 24 1.00
18 0 -0.50
19 25 1.00
19 26 1.00
19 27 1.00
19 28 1.00
19 0 -0.50
20 33 1.00
20 34 1.00
20 35 -1.00
21 36 1.00
21 37 1.00
21 35 -1.00
22 38 1.00
22 39 1.00
22 35 -1.00
23 40 1.00
23 41 1.00
23 35 -1.00
24 42 1.00
24 43 1.00
25 44 1.00
25 45 1.00
26 46 1.00
26 47 1.00
26 48 1.00
26 49 1.00
26 35 -0.50
27 50 1.00
27 51 1.00
27 52 1.00
27 53 1.00
27 35 -0.50
28 54 1.00
28 55 1.00
28 56 1.00
28 57 1.00
28 35 -0.50
29 58 1.00
29 59 1.00
29 60 1.00
29 61 1.00
29 35 -0.50
30 33 1.00
30 34 1.00
30 35 -1.00
31 36 1.00
31 37 1.00
31 35 -1.00
32 38 1.00
32 39 1.00
32 35 -1.00
33 40 1.00
33 41 1.00
33 35 -1.00
34 62 1.00
34 63 1.00
35 64 1.00
35 65 1.00
36 46 1.00
36 47 1.00
36 48 1.00
36 49 1.00
36 35 -0.50
37 50 1.00
37 51 1.00
37 52 1.00
37 53 1.00
37 35 -0.50
38 54 1.00
38 55 1.00
38 56 1.00
38 57 1.00
38 35 -0.50
39 58 1.00
39 59 1.00
39 60 1.00
39 61 1.00
39 35 -0.50
40 66 1.00
40 67 1.00
40 68 -1.00
41 69 1.00
41 70 1.00
41 68 -1.00
42 71 1.00
42 72 1.00
42 68 -1.00
43 73 1.00
43 74 1.00
43 68 -1.00
44 75 1.00
44 76 1.00
45 77 1.00
45 78 1.00
46 79 1.00
46 80 1.00
46 81 1.00
46 82 1.00
46 68 -0.50
47 83 1.00
47 84 1.00
47 85 1.00
47 86 1.00
47 68 -0.50
48 87 1.00
48 88 1.00
48 89 1.00
48 90 1.00
48 68 -0.50
49 91 1.00
49 92 1.00
49 93 1.00
49 94 1.00
49 68 -0.50
50 66 1.00
50 67 1.00
50 68 -1.00
51 69 1.00
51 70 1.00
51 68 -1.00
52 71 1.00
52 72 1.00
52 68 -1.00
53 73 1.00
53 74 1.00
53 68 -1.00
54 95 1.00
54 96 1.00
55 97 1.00
55 98 1.00
56 79 1.00
56 80 1.00
56 81 1.00
56 82 1.00
56 68 -0.50
57 83 1.00
57 84 1.00
57 85 1.00
57 86 1.00
57 68 -0.50
58 87 1.00
58 88 1.00
58 89 1.00
58 90 1.00
58 68 -0.50
59 91 1.00
59 92 1.00
59 93 1.00
59 94 1.00
59 68 -0.50
60 42 1.00
60 99 1.00
60 100 -1.00
61 101 1.00
61 102 1.00
61 100 -1.00
62 103 1.00
62 104 1.00
62 100 -1.00
63 105 1.00
63 106 1.00
63 100 -1.00
64 107 1.00
64 108 1.00
65 109 1.00
65 110 1.00
66 111 1.00
66 112 1.00
66 113 1.00
66 114 1.00
66 100 -0.50
67 115 1.00
67 116 1.00
67 117 1.00
67 118 1.00
67 100 -0.50
68 119 1.00
68 120 1.00
68 121 1.00
68 122 1.00
68 100 -0.50
69 123 1.00
69 124 1.00
69 125 1.00
69 126 1.00
69 100 -0.50
70 42 1.00
70 99 1.00
70 100 -1.00
71 101 1.00
71 102 1.00
71 100 -1.00
72 103 1.00
72 104 1.00
72 100 -1.00
73 105 1.00
73 106 1.00
73 100 -1.00
74 36 1.00
74 127 1.00
