15 55 15 18
0 0 1.00
0 1 1.00
0 2 1.00
0 3 1.00
0 4 1.00
0 5 1.00
0 6 -1.00
1 7 1.00
1 8 1.00
1 9 1.00
1 10 1.00
1 11 1.00
1 12 1.00
1 6 -1.00
2 13 1.00
2 14 1.00
2 15 1.00
2 16 1.00
2 17 1.00
2 18 1.00
2 6 -1.00
3 19 1.00
3 20 1.00
3 21 1.00
3 22 1.00
3 23 1.00
3 24 1.00
4 25 1.00
4 26 1.00
4 27 1.00
4 28 -1.00
4 29 -1.00
4 30 -1.00
5 31 1.00
5 32 1.00
5 33 1.00
5 34 1.00
5 35 1.00
5 36 1.00
6 37 1.00
6 38 1.00
6 39 1.00
6 40 -1.00
6 41 -1.00
6 42 -1.00
7 19 1.00
7 20 1.00
7 21 1.00
7 22 1.00
7 23 1.00
7 24 1.00
8 25 -1.00
8 26 -1.00
8 27 -1.00
8 28 1.00
8 29 1.00
8 30 1.00
9 43 1.00
9 44 1.00
9 45 1.00
9 46 1.00
9 47 1.00
9 48 1.00
10 49 1.00
10 50 1.00
10 51 1.00
10 52 -1.00
10 53 -1.00
10 54 -1.00
11 31 1.00
11 32 1.00
11 33 1.00
11 34 1.00
11 35 1.00
11 36 1.00
12 37 -1.00
12 38 -1.00
12 39 -1.00
12 40 1.00
12 41 1.00
12 42 1.00
13 43 1.00
13 44 1.00
13 45 1.00
13 46 1.00
13 47 1.00
13 48 1.00
14 49 -1.00
14 50 -1.00
14 51 -1.00
14 52 1.00
14 53 1.00
14 54 1.00
