20 33 10 8
0 1 1.00
0 2 1.00
0 0 -1.00
1 3 1.00
1 4 1.00
1 0 -1.00
2 5 1.00
2 6 1.00
2 0 -1.00
3 7 1.00
3 8 1.00
3 0 -1.00
4 9 1.00
4 10 1.00
5 11 1.00
5 12 1.00
6 13 1.00
6 14 1.00
6 15 1.00
6 16 1.00
6 0 -0.50
7 17 1.00
7 18 1.00
7 19 1.00
7 20 1.00
7 0 -0.50
8 21 1.00
8 22 1.00
8 23 1.00
8 24 1.00
8 0 -0.50
9 25 1.00
9 26 1.00
9 27 1.00
9 28 1.00
9 0 -0.50
10 1 1.00
10 2 1.00
10 0 -1.00
11 3 1.00
11 4 1.00
11 0 -1.00
12 5 1.00
12 6 1.00
12 0 -1.00
13 7 1.00
13 8 1.00
13 0 -1.00
14 29 1.00
14 30 1.00
15 31 1.00
15 32 1.00
16 13 1.00
16 14 1.00
16 15 1.00
16 16 1.00
16 0 -0.50
17 17 1.00
17 18 1.00
17 19 1.00
17 20 1.00
17 0 -0.50
18 21 1.00
18 22 1.00
18 23 1.00
18 24 1.00
18 0 -0.50
19 25 1.00
19 26 1.00
19 27 1.00
19 28 1.00
19 0 -0.50
